53219,Dannz,Iivonen,1963-04-07,1985-09-15,9999-01-01,Senior Engineer
53253,Renny,Rousseau,1964-07-19,1988-07-30,9999-01-01,Engineer
53267,Honglan,Bugaenko,1963-07-18,1987-06-13,9999-01-01,Engineer
53292,Lena,Kavanagh,1962-02-17,1988-12-19,9999-01-01,Senior Engineer
53319,Bowen,Erbe,1962-04-25,1988-04-09,9999-01-01,Senior Staff
53348,Gor,Fandrianto,1962-11-09,1987-10-21,9999-01-01,Engineer
53387,Wojceich,Zyda,1964-07-02,1987-01-18,9999-01-01,Senior Staff
53399,Turgut,Baba,1962-09-13,1987-11-18,9999-01-01,Engineer
53425,Luerbio,Karcich,1963-01-14,1988-09-26,9999-01-01,Assistant Engineer
53481,Kristina,Selenyi,1963-02-26,1985-06-21,9999-01-01,Engineer
53513,Chanjung,Erdi,1963-09-21,1985-05-04,9999-01-01,Engineer
53597,Jiafu,Marchegay,1965-01-30,1985-03-02,9999-01-01,Engineer
53650,Kannan,Orlowska,1963-08-01,1986-07-01,9999-01-01,Senior Staff
53656,Nagui,Chappelet,1964-04-20,1988-12-04,9999-01-01,Senior Staff
53667,Tokuyasu,Matteis,1964-01-01,1987-05-08,9999-01-01,Technique Leader
53703,Rafail,Bahl,1963-10-30,1986-04-22,9999-01-01,Senior Staff
53723,Pohua,Harnett,1963-10-18,1988-07-17,9999-01-01,Engineer
53742,Chinya,Narahara,1963-01-01,1985-10-24,9999-01-01,Senior Staff
53784,Dhritiman,Ullian,1963-02-16,1987-11-11,9999-01-01,Senior Staff
53810,Martien,Vadhan,1962-12-17,1988-09-25,9999-01-01,Senior Staff
53820,Jixiang,Mullainathan,1963-05-19,1987-08-16,9999-01-01,Engineer
53821,Mayuko,Harnett,1962-12-04,1985-06-05,9999-01-01,Senior Staff
53825,Hidde,Rijckaert,1962-05-21,1987-10-04,9999-01-01,Engineer
53874,Bodo,Schade,1965-01-23,1986-02-14,9999-01-01,Senior Staff
53929,Guenter,Schiettecatte,1963-10-15,1986-10-11,9999-01-01,Engineer
53945,Aiman,Renear,1962-03-04,1985-11-26,9999-01-01,Engineer
53983,Sailaja,Garnier,1962-04-19,1985-05-18,9999-01-01,Senior Staff
54030,Vidya,Mitsuhashi,1963-11-09,1987-05-13,9999-01-01,Senior Staff
54056,Nathan,Hofmeyr,1962-05-21,1987-04-21,9999-01-01,Senior Staff
54078,Fuqing,Perko,1963-03-19,1988-09-18,9999-01-01,Engineer
54081,Akhilish,Gubsky,1963-07-24,1987-06-22,9999-01-01,Engineer
54135,Candido,Schusler,1962-03-26,1987-04-02,9999-01-01,Senior Staff
54153,Zito,Gyorkos,1963-10-05,1988-07-24,9999-01-01,Engineer
54198,Shaowen,Segond,1965-01-01,1986-01-06,9999-01-01,Engineer
54222,Georgy,Gluchowski,1963-06-18,1988-11-18,9999-01-01,Senior Engineer
54228,Debatosh,Krogh,1962-05-29,1985-11-16,9999-01-01,Senior Staff
54229,Limsoon,Yemenis,1964-08-07,1986-04-23,9999-01-01,Senior Staff
54249,Sadegh,Bultermann,1964-07-29,1985-05-03,9999-01-01,Senior Staff
54261,Spyrose,Marsiglia,1964-03-21,1988-02-08,9999-01-01,Senior Staff
54262,Dannz,Garigliano,1963-09-05,1985-05-19,9999-01-01,Engineer
54299,Temple,Lally,1963-11-09,1985-05-26,9999-01-01,Engineer
54341,Toshimi,Lorcy,1962-11-09,1986-02-12,9999-01-01,Technique Leader
54390,Tesuya,Sury,1963-04-20,1988-09-22,9999-01-01,Engineer
54392,Apostol,Kuhnemann,1963-08-05,1988-01-11,9999-01-01,Engineer
54403,Tayeb,Dulli,1962-08-05,1985-04-24,9999-01-01,Technique Leader
54498,Fun,Waschkowski,1963-06-26,1985-07-04,9999-01-01,Senior Staff
54508,Bilhanan,Tsukuda,1963-01-31,1988-01-11,9999-01-01,Senior Staff
54531,Lene,Cmelik,1963-05-13,1985-05-05,9999-01-01,Technique Leader
54534,Maik,Erni,1962-02-22,1987-01-02,9999-01-01,Senior Staff
54601,Hongzhu,Usery,1964-05-07,1988-12-13,9999-01-01,Senior Engineer
54633,Arch,Cooke,1963-02-21,1986-12-19,9999-01-01,Senior Staff
54640,Jinya,Lindqvist,1964-10-25,1987-02-20,9999-01-01,Senior Staff
54672,Aluzio,Poehlman,1962-03-15,1986-04-05,9999-01-01,Senior Staff
54678,Tonny,Marchesini,1964-07-03,1987-03-01,9999-01-01,Senior Staff
54694,Ebru,Melton,1964-06-27,1988-02-17,9999-01-01,Engineer
54725,Holgard,Anido,1964-07-23,1987-12-01,9999-01-01,Engineer
54744,Bogdan,Syrotiuk,1962-07-18,1988-01-27,9999-01-01,Senior Staff
54760,Shir,Conti,1962-05-16,1987-02-13,9999-01-01,Engineer
54776,Hyuckchul,Rossi,1964-02-22,1988-11-25,9999-01-01,Senior Staff
54780,Tsuneo,Demke,1964-08-15,1987-09-21,9999-01-01,Technique Leader
54791,Valdiodio,Hockney,1964-07-18,1987-12-20,9999-01-01,Senior Staff
54801,Uri,Chinal,1963-05-12,1985-07-08,9999-01-01,Senior Staff
54814,Wilmer,Akazan,1964-08-25,1988-01-16,9999-01-01,Senior Engineer
54861,Huiqun,Ratzlaff,1964-10-19,1987-09-25,9999-01-01,Engineer
54876,Branimir,Tempesti,1963-03-30,1985-10-12,9999-01-01,Senior Staff
54887,Shooichi,Vandervoorde,1962-06-08,1986-07-21,9999-01-01,Senior Staff
54900,Khalil,Stemann,1964-02-22,1986-07-03,9999-01-01,Senior Staff
54922,Parviz,Thimonier,1962-06-06,1986-09-03,9999-01-01,Senior Staff
54940,Luise,Muniz,1962-06-15,1985-12-08,9999-01-01,Engineer
54958,Pradeep,Mellouli,1963-02-21,1985-09-04,9999-01-01,Engineer
54982,Henk,Ducloy,1962-11-13,1987-10-03,9999-01-01,Senior Engineer
54986,Samphel,Henseler,1963-10-17,1988-06-23,9999-01-01,Senior Staff
55021,Youngkon,Zaumen,1964-07-25,1985-11-15,9999-01-01,Senior Staff
55025,Kazuhiro,Beilner,1964-12-04,1985-05-12,9999-01-01,Engineer
55033,Aiichiro,Lorho,1964-09-27,1987-05-09,9999-01-01,Senior Staff
55041,Tetsurou,Eastman,1962-11-10,1985-04-11,9999-01-01,Engineer
55145,Saddek,Delgrossi,1962-11-12,1986-08-11,9999-01-01,Senior Engineer
55165,Ebbe,Srimani,1963-10-02,1988-11-09,9999-01-01,Engineer
55203,KayLiang,Valtorta,1963-12-10,1986-10-11,9999-01-01,Technique Leader
55224,Weiye,Uhrig,1962-12-16,1986-03-31,9999-01-01,Engineer
55236,Zhensheng,Ghalwash,1962-05-03,1988-06-01,9999-01-01,Senior Staff
55247,Ymte,Karlin,1963-06-18,1985-09-05,9999-01-01,Senior Staff
55252,Rimon,Vasanthakumar,1963-12-30,1988-12-16,9999-01-01,Senior Staff
55259,Susanne,Penz,1962-08-11,1987-02-08,9999-01-01,Engineer
55262,Mansur,Christ,1962-09-06,1985-02-12,9999-01-01,Senior Staff
55322,Garnik,Heijenga,1964-03-15,1985-09-09,9999-01-01,Engineer
55359,Domenico,Keohane,1963-07-24,1986-12-08,9999-01-01,Senior Staff
55396,Miomir,Rahier,1963-03-25,1985-05-14,9999-01-01,Senior Staff
55398,Nobuyoshi,Lupu,1962-03-31,1987-01-19,9999-01-01,Engineer
55443,Mingsen,Snedden,1962-08-11,1988-12-15,9999-01-01,Engineer
55482,Satoru,Leivant,1963-02-20,1987-07-22,9999-01-01,Assistant Engineer
55486,Bedir,Bashian,1962-05-27,1986-10-05,9999-01-01,Senior Staff
55523,Giordano,Feinberg,1962-09-20,1988-03-15,9999-01-01,Technique Leader
55536,Jungsoon,Baba,1964-01-11,1987-02-07,9999-01-01,Senior Staff
55555,Sachin,Kandlur,1962-12-15,1988-06-15,9999-01-01,Assistant Engineer
55587,Kauko,Feinberg,1962-02-01,1988-02-20,9999-01-01,Senior Staff
55597,Jamaludin,Koshiba,1962-10-03,1988-04-26,9999-01-01,Technique Leader
55601,Chanjung,Eickenmeyer,1962-11-06,1987-08-08,9999-01-01,Senior Staff
55603,Otmar,Valette,1963-10-28,1987-05-12,9999-01-01,Senior Staff
55635,Bogdan,Flanders,1962-03-17,1985-12-05,9999-01-01,Senior Staff
55717,Werner,Pelz,1963-09-09,1988-07-22,9999-01-01,Engineer
55735,Kristina,Schmiedel,1962-01-24,1985-11-04,9999-01-01,Assistant Engineer
55750,Abdelghani,Masamoto,1962-08-18,1985-08-25,9999-01-01,Engineer
55786,Berto,Belinskaya,1962-03-07,1986-12-20,9999-01-01,Senior Staff
55787,Howell,Bamford,1963-10-27,1985-07-21,9999-01-01,Senior Staff
55799,Jianwen,Litzler,1965-01-23,1987-06-17,9999-01-01,Engineer
55813,Conor,Schneeberger,1964-05-01,1988-06-14,9999-01-01,Engineer
55816,Uma,Kaiser,1963-10-04,1985-10-02,9999-01-01,Assistant Engineer
55857,Adin,Scallan,1965-01-18,1987-09-15,9999-01-01,Senior Staff
55880,Gopalakrishnan,Delgrossi,1962-08-31,1985-11-14,9999-01-01,Senior Staff
55937,Renee,Schneeberger,1964-01-17,1986-08-19,9999-01-01,Senior Staff
55940,Ziyad,Ramsay,1964-09-02,1987-11-07,9999-01-01,Technique Leader
56042,Gay,Krone,1964-05-17,1987-09-29,9999-01-01,Senior Staff
56063,Wonhee,Frijda,1963-09-13,1988-06-24,9999-01-01,Assistant Engineer
56119,Alejandra,Varker,1964-02-03,1986-07-04,9999-01-01,Engineer
56124,Oldrich,Wroclawski,1964-05-11,1987-10-13,9999-01-01,Engineer
56151,Adel,Yamaashi,1962-10-02,1985-09-16,9999-01-01,Engineer
56158,Rafael,Puoti,1963-02-19,1987-03-03,9999-01-01,Senior Staff
56161,Guiseppe,Azumi,1964-01-16,1988-09-01,9999-01-01,Senior Staff
56178,Martina,Genther,1963-07-27,1987-10-21,9999-01-01,Engineer
56211,Youjian,Rehfuss,1962-11-19,1986-09-07,9999-01-01,Senior Staff
56214,Maya,Vanwelkenhuysen,1962-04-06,1987-02-12,9999-01-01,Engineer
56220,Candido,Deville,1964-11-21,1986-05-24,9999-01-01,Engineer
56309,Piyawadee,Basawa,1963-08-01,1985-03-23,9999-01-01,Engineer
56343,Karlis,Bahi,1964-02-26,1988-12-21,9999-01-01,Senior Staff
56349,Honesty,Sethi,1964-12-01,1986-01-27,9999-01-01,Engineer
56362,Florina,Marrevee,1964-11-03,1985-10-13,9999-01-01,Senior Engineer
56374,Kshitij,Jiang,1962-05-21,1986-08-27,9999-01-01,Senior Staff
56383,Mani,Schlenzig,1964-04-12,1987-05-25,9999-01-01,Engineer
56384,Vishwani,Fujisawa,1962-02-28,1985-07-03,9999-01-01,Senior Staff
56398,Giri,Muhling,1962-10-28,1988-07-15,9999-01-01,Technique Leader
56428,Olivera,Hanabata,1965-01-27,1986-11-10,9999-01-01,Senior Staff
56441,Aiman,Keohane,1962-09-04,1988-01-04,9999-01-01,Assistant Engineer
56556,Breannda,Birsak,1962-05-14,1988-05-05,9999-01-01,Senior Staff
56629,Arun,Gulla,1964-07-02,1987-04-20,9999-01-01,Engineer
56653,Jaewoo,Bugrara,1962-07-09,1987-09-23,9999-01-01,Senior Staff
56691,Zine,Begiun,1962-08-08,1985-04-15,9999-01-01,Assistant Engineer
56713,Fumitaka,Conde,1962-11-02,1988-08-29,9999-01-01,Senior Staff
56729,Lucien,Nitsche,1964-04-24,1988-10-17,9999-01-01,Engineer
56734,Xiong,Skogmar,1963-09-07,1986-12-03,9999-01-01,Engineer
56743,Lansing,Nitto,1963-11-28,1986-05-27,9999-01-01,Senior Staff
56768,Tonia,Lamma,1963-01-19,1988-04-22,9999-01-01,Engineer
56783,Subhash,Bondorf,1963-09-29,1987-08-27,9999-01-01,Engineer
56792,Barry,Erde,1963-03-12,1988-01-28,9999-01-01,Engineer
56838,Xinan,Veevers,1964-06-21,1986-07-21,9999-01-01,Senior Staff
56857,Shalesh,Ratnakar,1963-12-05,1988-02-08,9999-01-01,Assistant Engineer
56876,Steen,Matzel,1964-10-01,1987-11-02,9999-01-01,Engineer
56913,Ranan,Murtagh,1964-04-12,1987-08-13,9999-01-01,Engineer
56928,Zhigen,Nyrup,1964-02-17,1988-05-15,9999-01-01,Senior Staff
56953,Luigi,Calkin,1962-07-17,1986-06-13,9999-01-01,Senior Staff
56974,Taegyun,Brodal,1964-06-28,1988-09-20,9999-01-01,Senior Staff
56980,Baoqiu,Terkki,1963-04-17,1986-12-03,9999-01-01,Technique Leader
57052,Chiranjit,Narwekar,1963-05-22,1986-12-30,9999-01-01,Technique Leader
57056,Zita,Picel,1962-05-03,1988-01-18,9999-01-01,Engineer
57059,Shichao,Chinen,1963-12-10,1988-01-04,9999-01-01,Engineer
57094,Xuedong,Lanteri,1962-11-26,1987-09-29,9999-01-01,Engineer
57132,Visit,Schiper,1964-01-06,1987-07-10,9999-01-01,Senior Staff
57191,Valeska,Matzke,1962-04-05,1987-11-07,9999-01-01,Senior Staff
57222,Masako,Lamma,1962-11-12,1985-06-04,9999-01-01,Senior Staff
57238,Bodo,Kaminger,1963-02-05,1987-12-29,9999-01-01,Senior Engineer
57247,Mayuko,Szemeredi,1963-12-14,1985-07-24,9999-01-01,Technique Leader
57292,Dipayan,Spataro,1962-04-27,1987-02-23,9999-01-01,Engineer
57352,Shuho,Ishibashi,1963-05-14,1988-03-12,9999-01-01,Senior Staff
57354,Billie,Ciolek,1964-03-31,1988-02-27,9999-01-01,Engineer
57356,Petter,Nishimukai,1964-07-23,1988-05-30,9999-01-01,Senior Staff
57368,Parke,Raney,1963-08-30,1988-05-12,9999-01-01,Engineer
57402,Vugranam,Sommen,1962-01-18,1987-01-24,9999-01-01,Engineer
57411,Pantung,Harnett,1964-05-01,1987-12-31,9999-01-01,Senior Staff
57420,Shahar,Mamelak,1963-08-21,1987-01-07,9999-01-01,Engineer
57443,Sugwoo,Sluis,1962-05-25,1986-04-07,9999-01-01,Assistant Engineer
57500,Shaw,Veevers,1963-10-20,1987-02-15,9999-01-01,Engineer
57507,Berhard,Kroft,1964-04-09,1987-12-01,9999-01-01,Senior Staff
57509,Mabo,Stanfel,1964-05-23,1987-08-02,9999-01-01,Engineer
57538,Christophe,Kakkad,1964-02-14,1986-01-25,9999-01-01,Technique Leader
57563,Freyja,Schueller,1962-03-07,1986-05-19,9999-01-01,Engineer
57564,Lunjin,Kaelbling,1962-07-22,1987-10-27,9999-01-01,Engineer
57614,Demos,Whittlesey,1963-01-18,1985-06-08,9999-01-01,Engineer
57624,Demos,Belinskaya,1964-07-14,1987-09-02,9999-01-01,Senior Staff
57662,Miomir,Kusakabe,1963-05-21,1987-06-11,9999-01-01,Technique Leader
57681,Shuichi,Garrabrants,1963-01-08,1986-01-30,9999-01-01,Assistant Engineer
57701,Brewster,Mungall,1962-03-08,1987-11-16,9999-01-01,Engineer
57703,Bedrich,Vecchio,1964-12-16,1988-09-04,9999-01-01,Engineer
57717,Yonghong,Ernst,1964-04-12,1985-08-17,9999-01-01,Senior Staff
57726,Ebbe,Schaar,1962-04-05,1987-09-13,9999-01-01,Senior Staff
57730,Shuichi,Leijenhorst,1962-09-25,1987-09-23,9999-01-01,Senior Staff
57760,Reinhard,VanScheik,1964-05-31,1985-04-28,9999-01-01,Senior Staff
57806,Gianluca,Bresenham,1963-11-09,1986-07-25,9999-01-01,Senior Staff
57831,Kwangjo,Zaumen,1964-10-20,1985-08-26,9999-01-01,Engineer
57844,Ortrud,Chappelet,1963-11-27,1988-07-26,9999-01-01,Senior Staff
57855,Remco,Peroz,1962-07-27,1986-03-18,9999-01-01,Senior Engineer
57863,Katsuo,Decleir,1963-01-15,1987-02-25,9999-01-01,Engineer
57881,Giap,Demeyer,1964-02-20,1987-03-18,9999-01-01,Senior Staff
57900,Constantino,Murillo,1964-08-04,1988-07-29,9999-01-01,Senior Staff
57920,Ymte,Showalter,1964-06-22,1987-06-15,9999-01-01,Engineer
57951,Chaoyi,Linnainmaa,1962-06-19,1987-06-14,9999-01-01,Senior Staff
57957,Marla,Werthner,1963-09-14,1988-02-17,9999-01-01,Senior Staff
57962,Phillip,Papadias,1964-08-01,1988-09-02,9999-01-01,Engineer
57970,Ipke,Georgatos,1962-04-09,1986-09-05,9999-01-01,Senior Staff
57974,Yakichi,Hettesheimer,1964-06-03,1986-02-24,9999-01-01,Engineer
57984,Filipp,Broomell,1962-05-07,1987-08-25,9999-01-01,Senior Staff
57995,Karlis,Polupanov,1962-10-11,1985-11-28,9999-01-01,Assistant Engineer
58041,Shir,Chinal,1963-09-01,1985-06-01,9999-01-01,Engineer
58075,Niteen,Rosiles,1962-02-21,1988-09-16,9999-01-01,Senior Staff
58085,Danel,Ladret,1963-09-22,1985-04-18,9999-01-01,Senior Staff
58101,Kellie,Velardi,1963-07-13,1987-04-07,9999-01-01,Engineer
58144,Moon,Bazzichi,1964-03-03,1985-07-16,9999-01-01,Assistant Engineer
58147,Shigenori,Sullins,1965-01-09,1988-02-24,9999-01-01,Senior Staff
58193,Kerhong,Narlikar,1964-01-28,1986-12-22,9999-01-01,Engineer
58205,Yuchang,Adachi,1963-05-23,1987-04-08,9999-01-01,Senior Staff
58212,Yurii,Himler,1964-02-21,1986-08-22,9999-01-01,Engineer
58244,Mohd,Androutsos,1964-10-06,1986-12-17,9999-01-01,Senior Staff
58248,Menkae,Krzyzanowski,1964-06-08,1985-02-11,9999-01-01,Engineer
58272,Lidong,Brender,1962-07-23,1986-06-29,9999-01-01,Engineer
58293,Nahum,Weedman,1962-09-07,1985-02-03,9999-01-01,Engineer
58294,Jordanka,Rajala,1964-08-20,1986-09-28,9999-01-01,Senior Staff
58326,Gita,Denna,1962-02-12,1985-07-05,9999-01-01,Engineer
58355,Mitsuyuki,Bellmore,1963-05-30,1985-07-30,9999-01-01,Engineer
58365,Sashi,Lorho,1964-12-16,1987-05-09,9999-01-01,Senior Staff
58373,Jouni,Chvatal,1964-05-23,1987-03-21,9999-01-01,Engineer
58386,Brendon,Weedman,1964-09-25,1986-02-14,9999-01-01,Assistant Engineer
58433,Sastry,Schwartzbauer,1963-12-20,1985-02-17,9999-01-01,Engineer
58442,Guiseppe,Kamber,1963-09-23,1985-09-23,9999-01-01,Senior Staff
58448,Jaber,Bernardeschi,1962-04-22,1987-10-05,9999-01-01,Technique Leader
58484,Heon,Zeidenstein,1963-09-23,1986-07-15,9999-01-01,Engineer
58504,Ortrud,Pileggi,1964-11-23,1988-12-04,9999-01-01,Engineer
58568,Mansur,Kowalchuk,1964-12-29,1986-10-15,9999-01-01,Engineer
58652,Foong,Guting,1963-04-20,1985-02-20,9999-01-01,Senior Staff
58660,Taiji,Loncour,1964-02-03,1986-04-25,9999-01-01,Senior Staff
58662,Yahiko,Erdi,1964-02-07,1986-04-08,9999-01-01,Senior Engineer
58674,Mabry,Kropp,1962-08-06,1985-04-18,9999-01-01,Engineer
58681,Makato,Azumi,1964-09-11,1988-09-09,9999-01-01,Engineer
58683,Gilbert,Krogh,1964-04-18,1986-10-12,9999-01-01,Engineer
58688,Miquel,Kropatsch,1962-09-15,1987-02-17,9999-01-01,Engineer
58724,Jiong,Giaccio,1963-02-19,1987-11-29,9999-01-01,Senior Staff
58726,Boaz,Litzkow,1964-11-03,1985-08-28,9999-01-01,Senior Staff
58744,Gift,Serna,1963-05-13,1988-05-06,9999-01-01,Engineer
58760,Saniya,Vingron,1963-03-22,1987-04-15,9999-01-01,Senior Staff
58764,Alenka,Berztiss,1963-05-12,1986-10-30,9999-01-01,Senior Engineer
58783,Udi,Morton,1964-01-09,1987-11-21,9999-01-01,Senior Engineer
58816,Vasilii,Lambe,1964-02-20,1987-01-04,9999-01-01,Technique Leader
58819,Gennady,Liesche,1965-01-04,1987-12-02,9999-01-01,Senior Staff
58820,Danai,Randt,1962-11-05,1985-09-20,9999-01-01,Engineer
58888,Dharmaraja,Luce,1963-01-18,1986-08-19,9999-01-01,Senior Staff
58907,Petter,Pettit,1962-04-22,1986-07-31,9999-01-01,Engineer
58917,Leon,Kragelund,1963-05-05,1985-07-06,9999-01-01,Senior Staff
58918,Tremaine,Gecsei,1964-12-04,1986-05-24,9999-01-01,Senior Staff
58976,Sreenivas,Minakawa,1962-07-26,1987-07-31,9999-01-01,Engineer
59008,Tuval,Veldwijk,1962-09-30,1986-08-04,9999-01-01,Senior Staff
59040,Hatsukazu,Vecchio,1963-09-29,1988-04-22,9999-01-01,Senior Staff
59045,Freyja,Gien,1964-03-31,1985-05-26,9999-01-01,Technique Leader
59053,Masami,Bala,1962-04-04,1985-08-10,9999-01-01,Senior Staff
59063,Teunis,Delgrange,1962-08-11,1986-01-09,9999-01-01,Assistant Engineer
59077,Yuping,Strooper,1964-04-18,1988-12-16,9999-01-01,Senior Staff
59117,Akhilish,Kobuchi,1964-03-11,1986-02-18,9999-01-01,Senior Staff
59133,Lokesh,Pietracaprina,1964-11-02,1985-03-21,9999-01-01,Engineer
59159,Poorav,Sanella,1962-06-26,1985-10-23,9999-01-01,Engineer
59233,Yuriy,Claffy,1963-06-06,1986-04-01,9999-01-01,Engineer
59243,Kazuhira,Curless,1964-06-13,1988-09-10,9999-01-01,Engineer
59262,Changho,Luft,1962-04-16,1985-07-04,9999-01-01,Engineer
59282,Teiji,Garnick,1964-12-22,1987-03-28,9999-01-01,Senior Staff
59357,Mark,Barriga,1964-07-06,1986-12-05,9999-01-01,Senior Engineer
59376,Sajjan,Hartvigsen,1962-07-11,1987-03-08,9999-01-01,Senior Staff
59385,Wanqing,Rande,1964-07-18,1985-06-20,9999-01-01,Assistant Engineer
59420,Bangqing,Bamford,1963-02-04,1988-07-31,9999-01-01,Engineer
59428,Tse,Hofting,1964-05-13,1985-12-12,9999-01-01,Engineer
59437,Zeljko,Kobuchi,1964-11-02,1987-11-08,9999-01-01,Engineer
59442,Filipe,Bednarek,1964-09-26,1988-04-30,9999-01-01,Senior Staff
59443,Vitaly,Cardazo,1964-09-28,1986-04-12,9999-01-01,Engineer
59445,Khedija,Iacovou,1964-01-17,1985-12-14,9999-01-01,Senior Staff
59448,Xiaoheng,Albarhamtoshy,1963-12-29,1988-05-31,9999-01-01,Senior Staff
59449,Premsyl,Morrow,1964-02-05,1987-01-25,9999-01-01,Senior Engineer
59455,Gennady,Constantine,1963-03-12,1985-08-14,9999-01-01,Senior Staff
59461,Josyula,Isard,1962-10-08,1987-04-20,9999-01-01,Senior Staff
59487,Maria,Khalid,1962-11-09,1987-11-11,9999-01-01,Senior Staff
59519,Slavian,Georgatos,1962-04-11,1985-12-07,9999-01-01,Engineer
59587,Przemyslawa,Peak,1964-05-20,1985-06-08,9999-01-01,Senior Staff
59614,Leon,Dalphin,1963-04-02,1987-11-05,9999-01-01,Assistant Engineer
59632,Hausi,Manders,1964-01-10,1986-08-04,9999-01-01,Senior Staff
59643,Eben,Cannard,1962-06-09,1985-09-21,9999-01-01,Engineer
59658,Nagui,Cincotta,1963-11-03,1987-05-25,9999-01-01,Engineer
59668,Shim,Murrill,1964-02-24,1985-09-22,9999-01-01,Engineer
59678,Mats,Felcyn,1962-04-01,1987-09-28,9999-01-01,Engineer
59687,Richara,Lenart,1962-09-14,1986-10-24,9999-01-01,Engineer
59693,Cedric,Penz,1962-01-24,1985-08-06,9999-01-01,Senior Staff
59698,Christophe,Rodier,1963-03-11,1988-04-27,9999-01-01,Engineer
59780,Kish,Verhaegen,1964-02-22,1987-11-26,9999-01-01,Engineer
59781,Muneo,Waschkowski,1963-05-29,1986-04-08,9999-01-01,Senior Staff
59792,Fayez,Plesums,1962-01-27,1988-05-07,9999-01-01,Senior Staff
59830,Qunsheng,Thiria,1963-12-03,1987-11-05,9999-01-01,Senior Staff
59869,Zsolt,Riefers,1965-02-01,1987-09-25,9999-01-01,Senior Staff
59877,Marie,Fetvedt,1963-03-08,1986-01-09,9999-01-01,Engineer
59918,Tadahiro,Lindqvist,1962-12-02,1987-06-08,9999-01-01,Senior Staff
59951,Otmar,Frolund,1964-02-07,1987-02-07,9999-01-01,Senior Staff
59967,Michaela,Heemskerk,1962-07-13,1986-12-26,9999-01-01,Engineer
59969,Xuejia,Mattern,1964-09-13,1988-01-28,9999-01-01,Senior Staff
59979,Vatsa,Asrin,1964-10-30,1988-07-03,9999-01-01,Engineer
60007,Chanjung,Borovoy,1962-04-06,1988-08-17,9999-01-01,Engineer
60036,Tuval,Stifter,1962-03-29,1986-11-03,9999-01-01,Senior Staff
60047,Tetsurou,Kilgore,1963-08-03,1988-11-18,9999-01-01,Assistant Engineer
60049,Berry,Baaleh,1963-08-30,1988-09-16,9999-01-01,Engineer
60069,Irena,Nilsson,1962-10-19,1988-12-06,9999-01-01,Senior Staff
60085,Martine,Solovay,1963-06-01,1988-08-18,9999-01-01,Senior Staff
60087,Lidong,McFarlan,1962-08-07,1988-03-18,9999-01-01,Engineer
60099,Gay,Serre,1963-03-04,1988-09-20,9999-01-01,Senior Staff
60110,Sasan,Tetzlaff,1963-10-20,1986-02-20,9999-01-01,Engineer
60122,Roselyn,Serna,1963-09-05,1988-06-07,9999-01-01,Senior Staff
60151,Subhada,Range,1963-09-12,1987-05-23,9999-01-01,Technique Leader
60159,Yunming,Bergere,1964-12-11,1987-11-05,9999-01-01,Senior Staff
60160,Masaru,Gladwell,1962-05-03,1988-12-15,9999-01-01,Senior Staff
60176,Heon,Panwar,1964-09-24,1988-03-06,9999-01-01,Senior Engineer
60184,Miquel,Vakili,1963-08-11,1988-09-23,9999-01-01,Senior Staff
60188,Padma,Erva,1964-11-16,1985-10-06,9999-01-01,Engineer
60196,Yoshimitsu,Businaro,1962-06-03,1985-08-09,9999-01-01,Senior Staff
60206,JoAnne,Karunanithi,1962-03-30,1986-08-15,9999-01-01,Engineer
60213,Niclas,Benzaken,1963-09-11,1987-09-07,9999-01-01,Senior Staff
60215,Sreenivas,Schwartzbauer,1963-12-30,1987-08-28,9999-01-01,Senior Staff
60230,Naftali,Gecseg,1962-12-20,1986-01-04,9999-01-01,Senior Staff
60234,Goncalo,Bultermann,1964-08-09,1988-01-31,9999-01-01,Assistant Engineer
60235,Boriana,Bojadziev,1963-08-15,1986-08-18,9999-01-01,Senior Staff
60282,Tsvetan,Boguraev,1963-04-18,1985-06-18,9999-01-01,Engineer
60321,Pranay,Rikino,1963-01-23,1985-06-03,9999-01-01,Senior Staff
60367,Toney,Chaudhuri,1963-02-06,1986-05-06,9999-01-01,Technique Leader
60392,Ibibia,Viele,1962-02-24,1985-08-19,9999-01-01,Engineer
60401,Laurentiu,Randt,1964-01-10,1985-02-19,9999-01-01,Engineer
60422,Almudena,Rajala,1963-12-02,1987-07-06,9999-01-01,Senior Staff
60448,Piyush,Irland,1964-02-29,1987-05-20,9999-01-01,Senior Staff
60461,Duke,Lakshmanan,1962-04-05,1987-04-08,9999-01-01,Senior Staff
60466,Heng,Kropp,1962-10-19,1988-05-17,9999-01-01,Senior Engineer
60555,Kayoko,Aloisi,1964-12-19,1986-02-08,9999-01-01,Senior Engineer
60559,Jeanna,Stemann,1965-01-19,1988-08-29,9999-01-01,Engineer
60562,Vasilis,Delaune,1962-08-13,1986-08-05,9999-01-01,Senior Staff
60591,Gill,Benzaken,1963-11-13,1986-06-12,9999-01-01,Engineer
60672,Aram,Belinskaya,1963-04-02,1988-04-24,9999-01-01,Assistant Engineer
60745,Roddy,Gischer,1963-07-29,1986-08-30,9999-01-01,Senior Staff
60758,Utpal,Schlenzig,1962-11-11,1987-06-17,9999-01-01,Senior Engineer
60783,Chriss,Mullainathan,1962-02-23,1988-10-26,9999-01-01,Senior Engineer
60813,Shaowen,Garnham,1964-07-04,1988-10-29,9999-01-01,Senior Staff
60835,Achilleas,Speer,1963-01-22,1986-02-04,9999-01-01,Senior Engineer
